,ID,tanggal,judul,narasi,nama file gambar,true_judul,label
340,714252,2020-03-28 0:00:00,salah satu solusi untuk virus ini adalah secangkir teh sederhana,"Dr. Li Wenliang , Dokter pahlawan Tiongkok yg dihukum karena mengatakan yg sebenarnya tentang Virus Corona dan kemudian meninggal karena penyakit yg sama, telah mendokumentasikan kasusfile untuk tujuan penelitian dan dalam kasusfile mengusulkan penyembuhan yg secara signifikan akan mengurangi dampak COVID – 19 Virus pada tubuh manusia.",714252.png,[SALAH] “salah satu solusi untuk virus ini adalah secangkir teh sederhana”,1
341,714286,2020-03-24 0:00:00,Obat Avigan yang Dipesan Jokowi adalah Obat Pembunuh Janin,"TERNYATA OBAT PEMBUNUH JANIN YANG MAU DIBELI JUTAAN KARTON!!!
 RAKYAT TENTU BERTANYA, APA SEBENAR NYA NIAT TULUS REZIM PENGUASA?????
 MAU MENGOBATI, APA KEPENiGIN GENOCIDE/PEMBUNUHAN MASSIVE JUTAAN BAYI INDONESIA PENERUS BANGSA INI?????",714286.jpg,[SALAH] Obat Avigan yang Dipesan Jokowi adalah Obat Pembunuh Janin,1
342,714932,2019-12-24 0:00:00,Kartu Identitas Mossad Hendro Priyono,"Sudah saya duga dia memang kaum pengikut Dajjal makanya menyerang islam secara membabi buta ketika Dajjal keluar dia jadi hamba Dajjal dn iblis naudzubillah
 
 Manusia laknatullah penghuni neraka jahanam",714932.png,[SALAH] Kartu Identitas Mossad Hendro Priyono,1
343,718608,2018-03-29 0:00:00,New Zealand Herald KECAM Jokowi yang Dianggap Lecehkan Pemerintah dan Rakyat Selandia Baru,"LAGI2 MEMPERMALUKAN…..AAACH SUDAHLAH..😆😆😆 …
 …",718608.png,[SALAH] “New Zealand Herald KECAM Jokowi yang Dianggap Lecehkan Pemerintah dan Rakyat Selandia Baru”,1
344,723661,2019-09-15 0:00:00,Yusril Buat Pernyataan Jokowi Jangan Jadi Presiden Kalau Begini Caranya Pasca Menjadi Kuasa Hukum Jokowi - Maruf,Duh baru melek dia…Kemaren di MK ngapaian,723661.png,[SALAH] Yusril Buat Pernyataan “Jokowi Jangan Jadi Presiden Kalau Begini Caranya” Pasca Menjadi Kuasa Hukum Jokowi – Ma’ruf,1
345,724114,2019-06-20 0:00:00,"BTW Listrik naik 20% diem2 tu, cebong banyak yang ngeluh gk ya??","BTW Listrik naik 20% diem2 tu, cebong banyak yg ngeluh gk ya??,",724114.png,"[SALAH] “BTW Listrik naik 20% diem2 tu, cebong banyak yang ngeluh gk ya??”",1
346,724662,2019-03-16 0:00:00,homo & lesbi sudah dilindungi hukum & UU,"Maka jangan heran di tahun 2019 ini,
meskipun Indonesia itu mayoritasnya masih Muslim,
Tapi sekarang ini kelompok homo & lesbi sudah dilindungi hukum & UU",724662.png,[SALAH] “homo & lesbi sudah dilindungi hukum & UU”,1
347,728674,2016-11-20 0:00:00,Video Berjudul Melayu Singapura: Negeri Kami Diambil Orang,"Melayu Singapura: “Negeri Kami Diambil Orang”, Dulu Singapura kota yang sederhana, tapi kami jadi muslim yang lebih bebas dan bahagia. Sekarang jangan lagi suara mengaji, suara adzan tak ada, kecuali di dalam masjid. Jumlah masjid juga sangat sedikit, Di kota hampir tak ada, di mall-mall juga hampir tak sedia tempat sholat. Dulu kami bebas makan di mana suka. Sekarang makanan halal susah dicari kecuali di kampung-kampung kita saja. Ke kota kami bawa bekal, karena kalau tidak mestilah puasa, hampir semua makanan kita lihat tidak halal. Bahasa Melayu pun tak lagi dipakai, Semua orang cakap Inggris dan Mandarin. Negeri kami sekarang ibarat diambil orang.",728674.png,[HOAX] Video Berjudul Melayu Singapura: “Negeri Kami Diambil Orang”,1
348,729818,2020-06-18 0:00:00,Video orang Amerika teriak Vote Jokowi di saat protes,"Sungguh bangga jadi rakyat pak Jokowi sekaligus cebongers, bahkan orang Amerika teriak “Vote Jokowi” di saat protes.. VOTE JOKOWI!! VOTE JOKOWI!! VOTE JOKOWI!!",729818.png,[SALAH] Video “orang Amerika teriak ‘Vote Jokowi’ di saat protes”,1
349,730262,2020-05-03 0:00:00,Video rezim memaksa para kyai utk di suntik dgn dalih utk ketahanan tubuh dari virus..kyai di banten ini tegas menolak!!,Cepat atau lambat program rezim utk pengetesan covid 19 ke para kyai sudh di lakukan…rezim memaksa para kyai utk di suntik dgn dalih utk ketahanan tubuh dari virus..kyai di banten ini tegas menolak!!.,730262.jpg,[SALAH] Video “rezim memaksa para kyai utk di suntik dgn dalih utk ketahanan tubuh dari virus..kyai di banten ini tegas menolak!!”,1
350,731900,2019-09-04 0:00:00,Pajak Motor/Mobil anda Mati? Polisi Tidak Berhak Menilang,"Masalah pajak bukan urusan polisi, tapi Dispenda. Kalau masalah pajak polisi enggak berhak menilang,",731900.png,[SALAH] Pajak Motor/Mobil anda Mati? Polisi Tidak Berhak Menilang,1
351,732749,2019-04-02 0:00:00,"Spanduk Berlogo PKS dan HTI Bertuliskan #2019 Ganti Presiden, Ganti Sistem, Khilafah Islamiyah","Spanduk tsb ada di Jl Suprapto
( daerah Tanah Tinggi – Senen)",732749.png,"[SALAH] Spanduk Berlogo PKS dan HTI Bertuliskan #2019 Ganti Presiden, Ganti Sistem, Khilafah Islamiyah",1
352,733156,2019-01-30 0:00:00,Sby akhirnya mendukung kerja pemerintah jokowi,Sby akhirnya mendukung kerja pemerintah jokowi,733156.png,[SALAH] “Sby akhirnya mendukung kerja pemerintah jokowi”,1
353,734419,2018-07-12 0:00:00,Klarifikasi Temuan Tim Investigasi Unnes Terkait Dugaan Plagiarisme Rektor Unnes,Fathur Rokhman tidak melakukan plagiat.,734419.png,[BENAR] Klarifikasi Temuan Tim Investigasi Unnes Terkait Dugaan Plagiarisme Rektor Unnes,0
354,735170,2018-02-28 0:00:00,PRABOWO SUBIANTO SEMPAT ALAMI STROKE SEBANYAK 3 KALI,Keputusan keluarga besar minta Prabowo agar tidak nyapres 2019 sangat logis Kondisi kesehatan Prabowo tidak fit seperti sebelum mengalami stroke 3 kali Stroke pertama terjadi tak lama setelah Pilpres 2009 Prabowo tdk terima kalah dicurangi habis2an Puluhan juta suara palsu,735170.jpg,[HOAX] PRABOWO SUBIANTO SEMPAT ALAMI STROKE SEBANYAK 3 KALI,1
355,736487,2017-01-28 0:00:00,Patrialis Akbar Ditangkap KPK di Rumah Kos Mewah Tamansari Jakarta Barat,KPK Tangkap Patrialis Akbar di Rumah Kos Mewah,736487.jpg,[DISINFORMASI]  Patrialis Akbar Ditangkap KPK di Rumah Kos Mewah Tamansari Jakarta Barat,1
356,738032,2020-06-16 0:00:00,Maruf Amin: Buzer RP Di Pelihara Negara Anak Terlantar dan Fakir Miskin Di Pelihara Tetangga Kuncen Surga dan Neraka,Buzer RP Di Pelihara Negara Anak Terlantar dan Fakir Miskin Di Pelihara Tetangga Kuncen Surga dan Neraka Ma’ruf Amin,738032.jpg,[SALAH] “Ma’ruf Amin: Buzer RP Di Pelihara Negara Anak Terlantar dan Fakir Miskin Di Pelihara Tetangga Kuncen Surga dan Neraka”,1
357,739194,2020-02-15 0:00:00,Video Kondisi WUHAN Terkini ...Langsung Di TEMBAK Mati Yang Terkena CORONA NERAKA CHINA,Kondisi WUHAN Terkini …Langsung Di TEMBAK Mati ● Yang Terkena (CORONA) NERAKA CHINA,739194.png,[SALAH] Video “Kondisi WUHAN Terkini …Langsung Di TEMBAK Mati Yang Terkena CORONA NERAKA CHINA”,1
358,741229,2019-02-13 0:00:00,PLN Bantah Informasi Tenggat Pembayaran Listrik Dimajukan Tanggal 5 Setiap Bulannya,"Sekadar info, mulai bln Maret 2019 pembayaran tagihan PLN dimajukan. Biasanya paling lambat tgl 20 tiap bulan, dimajukan ke tgl 5. Pembayaran sesudah tgl 5 sdh kena denda. Mohon bantu share kpd keluarga, tetangga, teman2. Indahnya berbagi.",741229.jpg,[BENAR] PLN Bantah Informasi Tenggat Pembayaran Listrik Dimajukan Tanggal 5 Setiap Bulannya,0
359,743161,2018-04-02 0:00:00,Bandara Kertajati - Majalengka Hadiah dari Jokowi untuk Provinsi paling syaringah di Indonesia,"BANDARA KERTAJATI – MAJALENGKA
 Hadiah dari Jokowi untuk Provinsi “paling syaringah” di Indonesia.
 Salah1 balasan sangat manis untuk Provinsi dimana Jokowi, Sang Presiden Indonesia terpilih justru kalah di PilPres 2014 !
 Jokowi kembali membuktikan bahwa dirinya benar-benar BEKERJA NYATA !
 Sekaligus salah1 alasan kenapa JaBar harus ada ditangan pemimpin yang TEPAT ! Yang sejalan dengan Pemerintah Pusat !
 Jawa Barat…
 Buka Mata, Buka Telinga, Pakai Hati Nurani !
 Tahu kenapa Jokowi harus 2 Periode ?
 #JKW2P#JKW2PDAG
 #TETAPJOKOWI
 Samuel Tanujaya",743161.png,[SALAH] “Bandara Kertajati – Majalengka Hadiah dari Jokowi untuk Provinsi “paling syaringah” di Indonesia”,1
360,743946,2017-11-16 0:00:00,SANDIAGA UNO ANCOL HANYA UNTUK ORANG KAYA,"Wakil Gubernur DKI Jakarta Sandiaga Uno menyinggung kembali rencana menggratiskan biaya masuk ke Pantai Ancol saat bertemu dengan manajemen PT Jakarta Tourisindo-PT Pembangunan Jaya Ancol.
Pertemuan ini secara khusus membahas sektor pariwisata di Ibu Kota... ",743946.jpg,[HOAX] SANDIAGA UNO “ANCOL HANYA UNTUK ORANG KAYA”,1
361,745398,2015-11-02 0:00:00,Pengisian Nitrogen Murni ke Ban Mobil Bisa Memberikan Keuntungan Bagi Pengendara Biasa,"HATI2 MNGISI TEKANAN BAN.
 
 Saya nulis ini bukan utk mematikan business pngisian ban di pompa2 bensin seperti gambar yg saya upload ini. … bukan sama sekali, saya hanya mngajak poro sedulur lebih berhati2. Karena stasiun pngisian Nitrogen ini skrg mnjamur di pompa2 bensin, dimana kita hanya lewat dn bbrp bulan kemudian baru tringat ttg pengisian ini.",745398.jpg,(HOAX) Pengisian Nitrogen Murni ke Ban Mobil Bisa Memberikan Keuntungan Bagi Pengendara Biasa,1
362,747268,2020-03-07 0:00:00,Video ERDOGAN KIRIM 5000 PASUKAN KE INDIA,ERDOGAN KIRIM 5000 PASUKAN KE INDIA !! ERDOGAN KEJAAN ISLAM #erdogankirimpasukan#erdogankejaanislam#erdogankirimpasukankeindia,747268.png,[SALAH] Video “ERDOGAN KIRIM 5000 PASUKAN KE INDIA”,1
363,748428,2019-08-06 0:00:00,Pose Jari L oleh PLN,Sripeni Inten PLT Dirut PLN penanggung jawab pemadaman massal terburuk sepanjang masa,748428.png,[KLARIFIKASI] Pose “Jari L” oleh PLN,1
364,751826,2018-01-07 0:00:00,Foto Struk Pembelian Bahan Bakar Minyak  Dengan Harga 10 Kali Lipat Lebih Mahal,selamat pagi sahabat Polda Papua.,751826.jpg,[KLARIFIKASI] “Foto Struk Pembelian Bahan Bakar Minyak (Pertalite) Dengan Harga 10 Kali Lipat Lebih Mahal”,1
365,752944,2017-01-17 0:00:00,Pria Di china Memakan Sup Janin,Dengan ini saya mengumumkan niat saya dan tujuan saya untuk makan orangsebagai protes terhadap gagasan moral umat manusia bahwa mereka nggak bisa makan orang,752944.png,(HOAX) Pria Di china Memakan Sup Janin,1
366,753562,2015-12-01 0:00:00,Indonesia Dibodohkan Dengan Air Mineral,"Setelah 22 tahun melakukan penelitian, akhirnya Harvard University menambah temuan betapa bahayanya Air Mineral yang mengandung Flourida yang saat ini juga terdapat dalam Air Mineral seperti Aqua kepunyaan Danone, tidak hanya Aqua saja yang kini sahamnya dibeli Danone juga mengandung Zat Flourida.",753562.png,[HOAX] “Ternyata Indonesia Dibodohkan Dengan Air Mineral”,1
367,755018,2020-04-16 0:00:00,"Belajar dari Rumah TVRI, Murid Dicekoki Mimbar Katolik?","Jadwal kelas 1-3 SD jam 8.30-9.00. Untuk kelas 4-6 SD baru mulai jam 10.03. Nah jeda dari jam 9.00 sampai jam 10 itu ternyata yang nongol adalah mimbar katolik di Hari pertama pembelajaran lewat TVRI, Senin 13 April 2020. Pertanyaannya, apakah murid SD se-Indonesia Bersama para orang tuanya se-Indonesia itu disengaja untuk dicekoki mimbar katolik?",755018.png,"[SALAH] “Belajar dari Rumah TVRI, Murid Dicekoki Mimbar Katolik?”",1
368,756316,2019-10-01 0:00:00,Titiek Soeharto mewakili delegasi Indonesia di Sidang Umum PBB 2019 bersama H. Kalla,"Ada pemandangan istimewa disini (gedung PBB) bersama H.Kalla , mewakili delegasi Indonesia…
 Realkah? @berkaryainfo",756316.png,[SALAH] Titiek Soeharto mewakili delegasi Indonesia di Sidang Umum PBB 2019 bersama H. Kalla,1
369,756799,2019-07-07 0:00:00,awalnya cheetah mengincar kedua anaknya,Tahukah Anda kenapa Rusa yang di makan Segerombolan Cheetah nampak Tenang dengan menatap Tajam ?,756799.png,[SALAH] “awalnya cheetah mengincar kedua anaknya”,1
370,758765,16-Agu-18,Putusan Mahkamah Konstitusi Terkait Pilkada Sampang,"Mohon ijin melaporkan, pada hari Kamis tanggal 2 Agustus 2018 pukul 08.30 WIB di Ruang Sidang Mahkamah Konstitusi RI Jl. Merdeka Barat No. 6 Jakarta Pusat akan dilaksanakan sidang kedua",758765.jpg,[SALAH] Putusan Mahkamah Konstitusi Terkait Pilkada Sampang,1
371,759839,2018-02-12 0:00:00,Gemuruh Suara Asteroid yang Sedang Melintas,"#ask #asteroid #2018cb #asteroid2018cb #suara #gemuruh #suaragemuruh #jawabarat #NASA
 mohon pencerahannya, saya ditanya teman teman saya terkait percakapan di sebuah grup FB tentang suara gemuruh yang terjadi di jawa barat semalam.
 #apakah benar itu suara asteroid yang sedang melintas?
 sudah saya cari beritanya, tapi tidak ada
 Link yang berhubungan:
 NASA Pantau ‘Kedatangan’ Asteroid Berukuran 40 Meter https://techno.okezone.com/read/2018/02/09/56/1857197/nasa-pantau-kedatangan-asteroid-berukuran-40-meter
 Malam Ini Asteroid Melintas, Jaraknya Lebih Dekat dari Bulan http://cnn.id/275152
 saya belum menemukan berita hari ini yang membahas tentang suara gemuruh semalam.",759839.png,[DISINFORMASI] “Gemuruh Suara Asteroid yang Sedang Melintas”,1
372,760847,2017-03-22 0:00:00,BAHAYA OBAT BIUS UNTUK WANITA PROGESTEREX,"Telah beredar sebuah obat baru yg bernama *”Progesterex”*
 Obat ini adalah pil kecil yg digunakan untuk mensterilisasi.
 Obat ini sekarang dipakai oleh para pemerkosa pada
 ~Perayaan pesta
 ~Pub, Discotique
 ~Perayaan Reuni dsbnya
 untuk memperkosa & mensterilisasi korbannya",760847.jpg,[HOAX] BAHAYA OBAT BIUS UNTUK WANITA PROGESTEREX,1
373,763231,2020-04-14 0:00:00,Hotman Paris Berencana Undang BTS dan EXO setelah Virus Corona Teratasi,"Saya ada rencana mau ngundang boyband @BTS_twt dan @weareoneEXO ke Indonesia setelah Corona kondusif. Ada yg suka bts dan exo? mau saya beliin album dan lightsticknya? untuk 500 orang aja, nanti di dmin asisten saya,",763231.png,[SALAH] Hotman Paris Berencana Undang BTS dan EXO setelah Virus Corona Teratasi,1
374,765082,2019-06-19 0:00:00,Ditemukan sudah jadi es batu,Main petak umpet dicariin kmana2 gak taunya ditemukan didalam lemari es.. .. Kulkasnya gak bisa dibuka dr dalam. ..Ditemukan sudah jadi es batu.. Perhatian buat ibu2 ya.. Dilihat anaknya/cucunya kalo lagi main…,765082.png,[SALAH] “Ditemukan sudah jadi es batu”,1
375,766693,2018-09-25 0:00:00,Jadi inilah sumber perpecahan di dalam geraan tiganti,“Jadi inilah sumber perpecahan di dalam gera’an tiganti…”,766693.jpg,[SALAH] “Jadi inilah sumber perpecahan di dalam gera’an tiganti”,1
376,767439,2018-05-21 0:00:00,Sandal Bertuliskan Huruf Arab dari Ayat Al-Quran,Sandal Bertuliskan Huruf Arab dari Ayat Al-Quran,767439.jpg,[SALAH] Sandal Bertuliskan Huruf Arab dari Ayat Al-Quran,1
377,769737,2016-08-26 0:00:00,Pesan Berantai Atas Nama Bank BRI,"Assalamualaikum wrwb, numpang berbagi aja, mhn maaf diluar urusan syarahan.
 
 Ada yg mengatasnamakan BRI.
 
 Baca dari teman, pagi tadi dia terima sms dengan pengirim *”BRI” (bukan nomer HP)*",769737.png,(HOAX) Pesan Berantai Atas Nama Bank BRI,1
378,770719,2020-06-25 0:00:00,"Foto HABIS DEMO KUMPUL Yuuu, INI ADA BIANG KEROK DEMO KADRUN 212","HABIS DEMO KUMPUL Yuuu,,,,,,,, INI ADA BIANG KEROK DEMO “KADRUN” 212 ANDA KENAL YG PAKE KEMEJA KOTAK2,,,?????",770719.png,"[SALAH] Foto “HABIS DEMO KUMPUL Yuuu, INI ADA BIANG KEROK DEMO “KADRUN” 212″",1
379,773285,2019-06-18 0:00:00,"Gengsi Lalui Infrastruktur Jokowi, 12 Truk Tim Prabowo Kelelahan Njegur Sawah Dokumen Kecurangan Pilpres Raib Dijarah","#BreakingNews
Gengsi lalui infrastruktur Jokowi, 12 truk Tim Prabowo kelelahan “njegur” sawah, dokumen kecurangan Pilpres raib dijarah.",773285.png,"[SALAH] “Gengsi Lalui Infrastruktur Jokowi, 12 Truk Tim Prabowo Kelelahan “Njegur” Sawah Dokumen Kecurangan Pilpres Raib Dijarah”",1
380,776260,2018-02-03 0:00:00,"Dikaitkan Mistis, Batu Bersusun Rapi di Sungai Cidahu Dihancurkan","Dikaitkan Mistis, Batu Bersusun Rapi di Sungai Cidahu Dihancurkan",776260.jpg,"[BERITA] “Dikaitkan Mistis, Batu Bersusun Rapi di Sungai Cidahu Dihancurkan”",0
381,779496,2020-04-27 0:00:00,Surat Undangan Doa Bersama Mengatasnamakan Gubernur Jawa Timur,"Bahwa Virus Covid-19 di Jawa Timur semakin hari mengalami peningatan,segala upaya pencegahan dan penanganan telah kami lakukan semaksimal mungkin oleh karenanyakami mengajak semuanya untuk berdoa agar Musibah Covid-19 ini cepat berlalu. Oleh karena itu kami mengharapkan kehadiran Bapak/ibu pengasuh PESANTREN SE-Jawa Timur dalam rangka kegiatan DO’A BERSAMA yang akan kami selenggarakan pada:",779496.jpg,[SALAH] Surat Undangan Doa Bersama Mengatasnamakan Gubernur Jawa Timur,1
382,782447,2019-01-08 0:00:00,Pelintiran Konteks Video Prabowo Menari Sajojo,"Pak Prabowo Selamat Tahun Baru Ya” (di dalam video).

“Selamat tahun baru Pak Prabowo.. Lain sama ulama, lain sama diri sendiri.. Enaknya mau apa saja bebas..

JokowiLagi”",782447.png,[SALAH] Pelintiran Konteks Video Prabowo Menari Sajojo,1
383,783752,2018-06-07 0:00:00,Postingan Pesan Gus Dur Dalam Mendidik Anak,"PESAN GUS DUR DALAM MENDIDIK ANAK
 1) Ibu ketika menyusui sambil membaca Ayat Kursi & Al-Ikhlas, Al-falaq, An-Nas & mengulang-ulang bacaan
 2) Pertama kali yang diajarkan ke anak ketika baru bisa bicara.“Radhitu Billahi Rabba, wabil Islami Dina, wabi Muhammadin Nabiyya wa Rasula”
 3) Mengajak keluar anak-anak kecil ketika waktu malam yg terakhir (sebelum subuh) ke masjid agar menjadi kebiasaan.
 4) Sebelum memasuki Bulan-bulan berkah seperti Ramadhan, mereka mengumpulkan anak-anak mereka & bertanya kepada mereka, apa yang akan kalian kerjakan di bulan yg berkah ini? dari amalan membaca Alqur’an, dzikir, sedekah dll
 5) Mereka mengajari anak-anak mereka niat-niat yang baik sebagaimana mengajari mereka Surat Al fatihah
 6) Mereka mengadakan majelis ilmu di rumah & berkumpul semua yangdi rumah harian/mingguan, mereka membaca sedikit dari al qur’an al karim (tadarrus), kitab hadits & fiqih dan mereka menutup majelis dengan do’a & shalawat kepada Nabi Muhammad SAW
 7) Ketika masuk baligh anak mereka, mereka memberi tahu anaknya kalausudah Mukallaf & sekarang 2 Malaikat akan mencatat kebaikan & kejelekan & menulis ucapan & perbuatannya, dan hal itu diadakan perayaan yang dihadiri ulama’
 8) Mereka tidak menunda pernikahan anak-anak mereka setelah baligh khawatir terjerumus kepada kemaksiatan
 9) Mereka mengajari anak-anak dengan berdo’a memohon kepada Allah dalam setiap keadaan, maka apabila anaknya ingin sesuatu dari orangtuanya, mereka berkata kepada anaknya wudhu’lah & sholat 2 rokaat dan mintalah kepada Allah hajat-hajatmu. Dan setelah shalat orangtua memberikan yang anak minta seraya berkata sungguh Allah yang mengabulkan do’amu
 10) Mereka membagi tugas kepada setiap anak, ada yang tugas belanja 
ke pasar, dan ada yang menyapu rumah & ada yang tugas melayani tamu 
dan mengambil air dsb
 11) Mereka lebih banyak memperhatikan pembelajaran putri-putri mereka
 daripada yang laki-laki karena anak perempuan tidak keluar rumah.",783752.png,[SALAH] Postingan Pesan Gus Dur Dalam Mendidik Anak,1
384,785529,2017-02-20 0:00:00,Akun Faizal Muhammad Tonong Bukan Relawan Anies-Sandi,Akun atas nama Faizal Muhammad Tonong menyatakan dirinya sebagai relawan Anies-Sandi menuduh seseorang bernama Ainun Najib sebagai pembobol hacker pembobol situs KPU.,785529.jpg,(KLARIFIKASI) Akun Faizal Muhammad Tonong Bukan Relawan Anies-Sandi,1
385,786693,2020-08-02 0:00:00,Jus Jahe dan Lada Hitam Mampu Sembuhkan Covid-19,"Pada awalnya seorang mahasiswa INDIAN dari universitas PONDICHERRY, bernama RAMU menemukan obat rumahan untuk Covid-19 yang untuk pertama kalinya diterima oleh WHO.",786693.png,[SALAH] Jus Jahe dan Lada Hitam Mampu Sembuhkan Covid-19,1
386,787616,2020-05-02 0:00:00,Jutaan Produksi Rokok Yang Terpapar Covid-19 Beredar Luas Di Masyarakat,"Jutaan Produksi Rokok Yang Terpapar Covid-19 Beredar Luas Di Masyarakat Setelah sebelumnya 3 pabrik rokok besar terpapar Virus Corona, kini pabrik rokok Sampoerna terinfeksi Covid-19.",787616.jpg,[SALAH] “Jutaan Produksi Rokok Yang Terpapar Covid-19 Beredar Luas Di Masyarakat”,1
387,788018,2020-03-24 0:00:00,Inggris Rusuh Akibat Lockdown,"Inggris mulai rusuh, Akibat Lockdown, Rakyat mulai Kelaparan & bertindak secara brutal, penjarahan dimana mana, demi mengisi perut lapar..",788018.jpg,[SALAH] Inggris Rusuh Akibat Lockdown,1
388,790023,2019-04-17 0:00:00,Klarifikasi SMS Dengan Nomor Handphone Ustadz Abdul Somad Dukung Paslon 01,Bismillahirrahmanirrahim saya UAS menyatakan dukungan kepada paslon 01 atas dasar pertimbangan saya terhadap umat dan masyarakat Riau,790023.png,[BENAR] Klarifikasi SMS Dengan Nomor Handphone Ustadz Abdul Somad Dukung Paslon 01,0
389,792708,2018-01-24 0:00:00,Paspor Indonesia yang Baru Ada Berhologram Bintang Bukan Garuda Lagi,"Paspor Indonesia yg baru ada berhologram bintang.. bukan Garuda lagi..
 tunda dulu perpanjang paspornya..
 gila nih rezim",792708.png,[DISINFORMASI] “Paspor Indonesia yang Baru Ada Berhologram Bintang Bukan Garuda Lagi”,1
390,795898,2020-04-25 0:00:00,Tidak Ada Pasien Positif Corona di Aceh,"Aceh corona 0 ,ada 1 orang trserang sudah sembuh sudah pulang dari RS.Aceh no 1 Di dunia Yang takkan membiarkan masjid kesepian ..Aceh percaya kematian hanya Di tangan Allah SWT",795898.jpg,[SALAH] Tidak Ada Pasien Positif Corona di Aceh,1
391,797537,2019-08-22 0:00:00,Joe Ramadhan yang menghina Alm. Mbah Moen bukan reporter tvOne,"Saya tegaskan nama itu (Joe Ramadhan) tak tercatat sebagai karyawan atau jaringan wartawan dan kontributor tvOne di Indonesia dan luar negeri,",797537.png,[KLARIFIKASI] Joe Ramadhan yang menghina Alm. Mbah Moen bukan reporter tvOne,1
392,799552,2018-09-12 0:00:00,Keluarga Mayit menutup Tulisan Tauhid karena Persekusi BANSER,"Di karenakan Banyaknya Persekusi Kalimat Tauhid oleh BANSER..
 Membuat Keluarga Mayit menutup Tulisan Tauhid diKeranda Jenazahnya.
 Sebab mereka takut rombongan mayit diPersekusi BANSER…",799552.jpg,[SALAH] Keluarga Mayit menutup Tulisan Tauhid karena Persekusi BANSER,1
393,800100,2018-06-20 0:00:00,Demo Tolak TKA CINA di Solok Diawali Dengan Pembakaran Perahu Warga Oleh Aparat,PERTANDA & GEJALA APA KOK PEJABAT PUSAT SAMPAI DAERAH MELINDUNGI APAPUN YANG DI LAKUKAN OLEH ORANG2 CINA HINGGA MASYARAKAT SOLOK MARAH DAN MEMBAKAR APA SAJA !,800100.png,[SALAH] “Demo Tolak TKA CINA di Solok Diawali Dengan Pembakaran Perahu Warga Oleh Aparat”,1
394,805404,2019-10-10 0:00:00,Pertamina Bantah Kelangkaan Elpiji di Padang,"Saat ini berkembang isu kelangkaan di masyarakat dengan mengacu data stok dan harga di pengecer. Ini keliru, karena Pertamina menjamin stok tersedia sesuai HET di tingkat pangkalan. Pengecer bukan distributor resmi elpiji 3 kg sehingga tidak bisa dijadikan patokan,",805404.jpg,[BERITA] Pertamina Bantah Kelangkaan Elpiji di Padang,0
395,805753,2019-08-10 0:00:00,Pasangan Kakek Nenek Wafat di Mekkah Saat Haji,"Innalillahi wa inna illaihi roji”un, meninggal di mekah suami istri yg ketika pakai kursi roda didorong tdk mau pisah.
 subhanallah ,,,, terenyuh hatiku yaw sungguh kebesaran Allah SWT,",805753.jpg,[SALAH] Pasangan Kakek Nenek Wafat di Mekkah Saat Haji,1
396,807837,28-Agu-18,Sekolah SMAN 2 Rambah Hilir Riau Tidak Mewajibkan Siswi Non Muslim Memakai Jilbab,SISWI KRISTEN WAJIB PAKAI JILBAB DI RIAU,807837.jpg,[BENAR] Sekolah SMAN 2 Rambah Hilir Riau Tidak Mewajibkan Siswi Non Muslim Memakai Jilbab,0
397,809449,2017-11-20 0:00:00,Surat Penetapan Pemberangkatan Haji Tahun 2018,"SURAT PENETAPAN PEMBERANGKATAN HAJI TAHUN 2018
Sehubungan dengan akan datangnya musim Haji tahun 2018, dan sesuai data yang ada di Sistem Komputerisasi Haji (SISKOHAJI) Kementerian Agama RI, maka perlu adanya penetapan pemberangkatan calon jamaah haji tahun 2018, agar tidak terjadi perubahan dikemudian hari.
Yang tersebut dibawah ini:
Nama : RENALDY RIRIN BIN RIRIN
Tempat Tanggal Lahir : Bukit Tinggi, 17 April 1951
Alamat : Cipinang Bawah, Rt.002/014 Kelurahan Cipinang, Kecamatan Pulogadung, Jakarta Timur
No. SPPH : 405688
No. Porsi : 162559
Kloter : 16
Embarkasi : DKI Jakarta
Demikian Surat Penetapan ini dibuat untuk dapat dipergunakan sebagaimana mestinya.
Jakarta, 16 Nopember 2017
KEMENTRIAN AGAMA RI
PENYELENGGARA HAJI & UMROH
DR. H. NURSYAM, MA
19590812982031007”.",809449.png,[HOAX] Surat Penetapan Pemberangkatan Haji Tahun 2018,1
398,811226,2020-08-05 0:00:00,"Foto ledakan dahsyat di Beirut, terdapat gudang penyimpanan 2.750 ton amonium nitrat",Terjadinya ledakan dahsyat di beirut ternyata di lokasi kejadian terdapat gudang penyimpanan 2.750 ton amonium nitrat…,811226.jpg,"[SALAH] Foto “ledakan dahsyat di Beirut, terdapat gudang penyimpanan 2.750 ton amonium nitrat”",1
399,814872,2019-03-02 0:00:00,Semut Bisa Makan Otak Manusia Dengan Cara Masuk Dari Telinga,Silakan baca ini dan beritahu teman-teman dan keluarga Anda! Anda mungkin dapat menyelamatkan nyawa orang lain!,814872.png,[SALAH] Semut Bisa Makan Otak Manusia Dengan Cara Masuk Dari Telinga,1
400,819403,2020-08-06 0:00:00,Video Ledakan pabrik kembang api di pelabuhan Beirut Lebanon sudah pernah diprediksi oleh The Simpson,Ledakan pabrik kembang api di pelabuhan Beirut Lebanon sudah pernah diprediksi oleh The Simpson,819403.png,[SALAH] Video “Ledakan pabrik kembang api di pelabuhan Beirut Lebanon sudah pernah diprediksi oleh The Simpson”,1
